ra
ra
ra
ra
ra
ra
ra
pa
rrr
rrb
rrb
pa
ra
ra
ra
ra
ra
ra
rr
rb
rb
pa
ra
ra
ra
ra
rr
pa
rrb
rrb
rrb
pa
ra
ra
pa
ra
ra
ra
rr
rb
pa
ra
ra
rrb
rrb
rrb
pa
ra
ra
rrb
pa
rra
rrr
rrb
rrb
pa
rrb
pa
ra
rrb
rrb
rrb
rrb
rrb
pa
ra
ra
rrb
pa
ra
ra
rr
pa
ra
rrb
rrb
rrb
rrb
rrb
rrb
rrb
rrb
rrb
rrb
pa
rra
rra
rra
rra
rra
pa
rra
rra
rra
rra
rra
rb
rb
rb
pa
rra
rra
rra
rra
rra
rra
rra
rb
rb
pa
rb
rb
pa
ra
ra
ra
pa
pa
rb
rb
rb
pa
rra
rra
rra
rra
rra
rb
pa
rra
rra
rrr
pa
rb
rb
rb
rb
rb
rb
rb
pa
ra
ra
ra
ra
ra
rrb
pa
ra
ra
rr
rb
rb
rb
rb
pa
ra
ra
ra
ra
ra
ra
ra
ra
rrb
pa
rb
rb
rb
rb
rb
rb
rb
pa
rra
rra
rra
pa
ra
rr
rb
pa
rra
rra
rra
rra
rra
rb
rb
rb
pa
rra
rra
rra
rrr
rrb
rrb
rrb
rrb
pa
rra
rra
rra
rra
rra
rra
rb
rb
rb
pa
ra
rr
pa
rra
rb
pa
rra
rra
rra
rra
rra
rra
rra
rb
rb
rb
rb
rb
rb
rb
pa
rra
rra
rb
rb
rb
rb
rb
rb
rb
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
rr
rb
pa
rra
rra
rb
rb
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
rr
rb
pa
rra
rra
rb
rb
rb
rb
rb
rb
rb
rb
pa
rra
rra
rra
rra
rb
rb
rb
rb
rb
rb
rb
pa
ra
ra
ra
ra
ra
rr
rb
pa
rb
rb
rb
rb
rb
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
rr
pa
ra
ra
ra
rrb
rrb
pa
ra
ra
ra
ra
ra
rr
rb
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
pa
ra
rr
pa
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
pa
rra
rra
rra
rra
rra
rra
rra
rra
rrr
rrb
rrb
rrb
rrb
pa
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rrr
rrb
rrb
rrb
pa
rra
rra
rb
rb
rb
rb
rb
rb
pa
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rb
rb
rb
rb
rb
rb
pa
rb
rb
rb
rb
rb
rb
pa
ra
ra
ra
ra
ra
ra
ra
rr
rb
rb
rb
rb
pa
ra
ra
rr
rb
pa
ra
rr
pa
ra
rr
rb
rb
rb
pa
rra
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
pa
rra
rra
rra
rra
rra
rra
rb
rb
rb
pa
rra
rra
rra
rra
rra
rra
rra
rra
pa
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
pa
rra
rra
rra
rra
rra
rra
rra
pa
rra
rra
rra
rra
rra
rra
rra
rb
pa
rra
rrr
pa
ra
ra
ra
ra
ra
rr
pa
rra
rra
rra
rra
rrr
rrb
rrb
rrb
rrb
rrb
rrb
pa
ra
ra
ra
rrb
rrb
rrb
pa
ra
ra
ra
rrb
rrb
rrb
rrb
pa
ra
ra
ra
ra
rrb
rrb
pa
rrb
rrb
rrb
rrb
rrb
rrb
pa
rra
rra
rra
rra
rra
rrr
rrb
rrb
rrb
rrb
rrb
rrb
pa
rra
pa
rrb
rrb
rrb
pa
rra
rrr
rrb
rrb
rrb
rrb
pa
rra
rra
rrr
rrb
pa
rra
rra
rra
rra
rb
rb
rb
rb
rb
rb
rb
rb
pa
ra
ra
ra
ra
ra
rr
rb
rb
rb
rb
rb
rb
rb
rb
rb
pa
rra
rra
rra
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
pa
rra
rra
rra
rra
rra
rra
pa
ra
rr
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
pa
rra
rra
rb
rb
pa
rra
rra
rra
rra
rra
rra
rra
rra
rra
rrr
rrb
rrb
rrb
rrb
pa
rra
rra
rra
rra
rb
rb
rb
rb
rb
rb
pa
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rb
rb
rb
rb
rb
rb
rb
pa
ra
ra
ra
ra
rr
rb
rb
rb
rb
rb
pa
rb
rb
pa
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
pa
rb
rb
rb
rb
rb
rb
rb
rb
rb
pa
rra
rra
rra
rra
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
rr
pa
ra
ra
ra
ra
ra
rrb
rrb
rrb
rrb
rrb
rrb
rrb
rrb
pa
ra
ra
ra
ra
ra
ra
ra
rr
rb
rb
pa
ra
ra
ra
ra
ra
ra
ra
pa
ra
ra
ra
ra
ra
ra
rrb
rrb
pa
rrb
rrb
rrb
rrb
rrb
rrb
rrb
pa
rrb
rrb
rrb
rrb
rrb
rrb
rrb
pa
rra
rra
rra
rra
rra
rra
rb
rb
rb
rb
pa
rra
rra
rra
rb
pa
rra
rrr
pa
rra
rra
pa
rra
rrr
rrb
rrb
pa
ra
ra
ra
rrb
rrb
rrb
rrb
pa
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
pa
ra
ra
ra
rr
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
pa
ra
ra
ra
ra
ra
ra
pa
ra
pa
rra
pa
ra
ra
ra
rrb
rrb
pa
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rb
pa
ra
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
rr
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
pa
rr
pa
ra
ra
ra
ra
ra
ra
pa
rra
rb
pa
rra
rra
rb
rb
rb
rb
pa
rra
rra
rra
rra
rra
rra
rra
rra
rrr
rrb
rrb
rrb
pa
ra
ra
ra
ra
ra
rr
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
rb
pa
ra
pa
rra
rra
rb
rb
rb
rb
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
rrb
rrb
rrb
pa
ra
ra
pa
rrr
rrb
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
rrb
pa
rb
rb
pa
ra
ra
ra
ra
rrb
rrb
pa
ra
ra
ra
ra
ra
ra
ra
pa
ra
ra
ra
ra
ra
pa
ra
rr
rb
rb
pa
rra
rra
rra
rb
pa
rra
rra
rra
rrr
pa
rra
rra
rrr
pa
rra
rra
rb
rb
rb
rb
rb
rb
pa
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rrr
rrb
rrb
rrb
rrb
rrb
rrb
rrb
rrb
rrb
rrb
rrb
rrb
rrb
rrb
rrb
rrb
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
rrb
rrb
rrb
rrb
rrb
rrb
rrb
rrb
rrb
rrb
pa
ra
ra
ra
ra
ra
ra
ra
ra
rrb
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
rrb
rrb
rrb
rrb
pa
ra
ra
ra
ra
ra
ra
ra
ra
rrb
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
rrb
pa
ra
rrb
pa
ra
ra
ra
ra
pa
rb
rb
pa
rra
rra
pa
ra
ra
ra
ra
rr
rb
pa
ra
ra
ra
ra
pa
rr
pa
rra
rra
rra
rra
rra
rb
pa
rb
rb
rb
rb
rb
pa
rr
rb
rb
pa
rr
rb
rb
rb
pa
ra
ra
ra
ra
ra
rr
pa
rb
rb
rb
pa
ra
rr
rb
rb
rb
pa
ra
ra
ra
ra
ra
ra
rr
pa
ra
ra
pa
rb
rb
pa
ra
ra
pa
ra
pa
ra
ra
ra
pa
rra
rb
pa
rrb
rrb
rrb
rrb
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
pa
ra
ra
ra
pa
ra
rrb
rrb
rrb
rrb
pa
rra
rra
rra
rra
rra
rrr
pa
ra
rrb
rrb
rrb
rrb
rrb
rrb
pa
rra
rra
rra
pa
ra
rrb
rrb
rrb
rrb
rrb
rrb
pa
rra
rra
rra
rra
rra
rra
rra
rra
rra
rb
pa
rra
rra
rra
rra
rra
rra
pa
rb
pa
rrb
rrb
rrb
pa
ra
ra
rrb
rrb
rrb
rrb
rrb
pa
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
pa
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
pa
rrb
pa
rra
rb
pa
ra
pa
ra
rr
pa
ra
pa
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rb
rb
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
pa
ra
ra
ra
ra
ra
ra
ra
rr
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra

nb depart max sorted loop : -1888
dans max sorted loop ? : 0
start max sorted : -1888
nb sorted : 4
tab_max[0] : -1888
tab_max[1] : -1646
tab_max[2] : -1485
tab_max[3] : 1045
tab_max[4] : 1980
doing sort6
pivot : 26
pivot : 997
pivot : 1471
pivot : 1695
pivot : 1864
pivot : 1911
pivot : 1942
pivot : 1962
pivot : 1968
pivot : 1045
nb instruct : 1054
nb instruct : 4758
biggest value a:1997
biggest value b:-1
nb opti ope : 4624
